5123|93989695|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|4.75|4.75|183000.0|125683.84|109190.28|240|32011|52011|124.0|116.0|115.0|42031.0|82.0|82|2.0||723.0|754.0|N|R|SF|1|P|VA|40060|238.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||748.7|748.7|0.0|||||||||||||||||||735.0|775.0|797.0|797.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
5123|93910765|82021|C|CitiMortgage, Inc.|New Residential Mortgage LLC|FANNIE MAE|4.375|4.375|153000.0|111394.76|102887.01|360|52009|72009|146.0|214.0|187.0|62039.0|51.0|51|2.0||766.0|775.0|N|R|SF|1|P|TN|28940|377.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||384.9|384.9|0.0||||||||||||||||||||777.0||732.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1469|39571780|82021|R|Other|Other|FANNIE MAE|3.75|3.75|57000.0|56473.75|51258.24|360|72016|92016|60.0|300.0|300.0|82046.0|95.0|95|2.0|21.0|770.0|775.0|N|P|SF|1|P|IN|0|474.0|30.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||103.04|103.03|-0.01|||||||||||||||||||743.0|731.0||807.0|1.0|N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2017 C02 G2||7||
1501|90145564|82021|C|PennyMac Corp.|PennyMac Corp.|FANNIE MAE|4.25|4.25|65000.0|64440.98|60031.92|360|62017|82017|49.0|311.0|311.0|72047.0|80.0|80|1.0|20.0|761.0||Y|P|CO|1|P|OH|17140|452.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||105.79|105.79|0.0|||||||||||||||||||716.0||737.0|||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2018 C01 G1||7||
5228|125760587|82021|C|PennyMac Corp.|PennyMac Corp.|FANNIE MAE|3.625|3.625|308000.0|302700.58|302700.58|360|92020|112020|10.0|350.0|350.0|102050.0|75.0|75|2.0|37.0|679.0|636.0|Y|P|SF|1|P|CA|0|959.0||FRM|N|N|||0.0|XXXXXXXXXXXXXXXXXXXXXXXXXX0000000000000000000000|N|||||||||||||||||||||||||||612.0|657.0|612.0|657.0||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2021 R01 G1||7||
5123|94140934|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|4.625|4.625|150000.0|105520.22|92200.43|240|72011|92011|120.0|120.0|120.0|82031.0|84.0|84|2.0||801.0|811.0|N|R|SF|1|P|MO|41180|630.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||603.96|603.96|0.0||||||||||||||||||||812.0||812.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
5123|94154281|82021|R|Truist Bank (formerly SunTrust Bank)|Truist Bank (formerly SunTrust Bank)|FANNIE MAE|4.25|4.25|143000.0|116766.66|108860.68|360|12011|32011|126.0|234.0|226.0|22041.0|53.0|91|2.0||774.0|781.0|N|R|PU|1|P|MD|41540|218.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||314.04|360.22|46.18|||||||||||||||||||801.0|811.0|782.0|817.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
5123|94010500|82021|R|JPMorgan Chase Bank, National Association|JPMorgan Chase Bank, NA|FANNIE MAE|5.125|5.125|146000.0|124094.63|117753.92|360|32011|52011|124.0|236.0|236.0|42041.0|64.0|64|2.0||765.0|748.0|N|R|SF|1|P|NH|31700|30.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||288.8|288.8|0.0||||||||||||||||||||707.0|722.0|727.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1404|28663618|82021|R|Other|Other|FANNIE MAE|4.125|4.125|265000.0|251984.53|22744.71|360|82014|102014|83.0|277.0|19.0|92044.0|71.0|71|1.0|30.0|805.0||N|P|PU|1|P|SD|43620|571.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||1198.58|2198.58|1000.0|||||||||||||||||||803.0||807.0|||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2015 C03 G1||7||
1518|90564202|82021|R|Flagstar Bank, FSB|Aurora Financial Group Inc.|FANNIE MAE|3.996|3.996|54000.0|54000.0|50242.95|360|102017|122017|45.0|315.0|313.0|112047.0|97.0|97|1.0|46.0|737.0||Y|P|SF|1|P|MI|22420|485.0|25.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||91.09|101.09|10.0|||||||||||||||||||765.0||667.0||1.0|N||0.0||0.0|Y||N|||||A|N|||||||||||||N||7|N|CAS 2018 C04 G2||7||
1508|90492019|82021|R|Other|Pingora Loan Servicing, LLC|FANNIE MAE|4.125|4.125|262000.0|259744.34|242833.24|360|82017|102017|47.0|313.0|313.0|92047.0|80.0|80|2.0|40.0|754.0|749.0|N|P|SF|1|P|CA|40900|956.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||431.62|431.62|0.0|||||||||||||||||||749.0|745.0|792.0|657.0||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2018 C03 G1||7||
1484|43054714|82021|R|Other|Other|FANNIE MAE|3.75|3.75|328000.0|324509.27|286808.14|360|102016|122016|57.0|303.0|286.0|112046.0|73.0|73|2.0|35.0|807.0|767.0|N|C|SF|1|P|WA|13380|982.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||620.0|879.0|259.0|||||||||||||||||||808.0|766.0|812.0|812.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2017 C05 G1||7||
5228|125657810|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|3.375|3.375|253000.0|248270.98|248270.98|360|102020|122020|9.0|351.0|349.0|112050.0|64.0|64|2.0|24.0|802.0|802.0|N|R|PU|1|P|ID|14260|836.0||FRM|N|N|||0.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000000000000000|N|||||||||||||||||||||||||||812.0|812.0|812.0|812.0||N||0.0||0.0|N||N|||||W|N|||||||||||||N||7|N|CAS 2021 R01 G1||7||
1453|35632656|82021|R|Other|JPMorgan Chase Bank, NA|FANNIE MAE|3.75|3.75|148000.0|146920.31|131116.86|360|122015|22016|67.0|293.0|293.0|12046.0|85.0|85|1.0|39.0|703.0||N|P|CO|1|P|MA|14460|21.0|12.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|Y|||||273.95|273.95|0.0|||||||||||||||||||759.0||712.0||1.0|N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2016 C05 G2||7||
1398|26910822|82021|R|Other|Other|FANNIE MAE|4.875|4.875|189000.0|185462.27|179383.94|360|92013|112013|94.0|419.0||72056.0|95.0|95|2.0|36.0|734.0|687.0|Y|P|SF|1|P|TX|19100|750.0|30.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|Y|Y|||||163.29|163.29|0.0|||||||||||||||||||746.0|682.0|587.0||1.0|N||||0.0||0.0|N||||||N|||||||||||||N||7|N|CAS 2015 C01 G2||7||
5123|94106784|82021|R|Other|JPMorgan Chase Bank, NA|FANNIE MAE|4.5|4.5|203000.0|170366.17|151365.9|360|42011|62011|123.0|237.0|215.0|52041.0|91.0|113|2.0||774.0|775.0|N|R|SF|1|P|WI|39540|531.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||454.99|1155.43|700.44|||||||||||||||||||815.0|800.0|797.0|802.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1397|27049689|82021|C|Franklin American Mortgage Company|Freedom Mortgage Corp.|FANNIE MAE|4.875|4.875|62000.0|61068.68|52425.56|360|92013|112013|94.0|266.0|257.0|102043.0|75.0|75|1.0|15.0|764.0||N|P|SF|1|P|TX|19100|760.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||115.98|115.98|0.0|||||||||||||||||||792.0||812.0|||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2015 C01 G1||7||
5123|94142473|82021|R|JPMorgan Chase Bank, National Association|JPMorgan Chase Bank, NA|FANNIE MAE|4.875|4.875|111000.0|95134.95|90061.52|360|82011|102011|119.0|241.0|240.0|92041.0|85.0|85|1.0||804.0||N|R|SF|1|P|MI|13020|486.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||441.9|441.9|0.0|||||||||||||||||||805.0||807.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
